date,測站氣壓(hPa)StnPres,海平面氣壓(hPa)SeaPres,測站最高氣壓(hPa)StnPresMax,測站最高氣壓時間(LST)StnPresMaxTime,測站最低氣壓(hPa)StnPresMin,測站最低氣壓時間(LST)StnPresMinTime,Temperature,最高氣溫(℃)T Max,最高氣溫時間(LST)T Max Time,最低氣溫(℃)T Min,最低氣溫時間(LST)T Min Time,露點溫度(℃)Td dew point,相對溼度(%)RH,最小相對溼度(%)RHMin,最小相對溼度時間(LST)RHMinTime,風速(m/s)WS,風向(最多風向)(360degree)WD,最大陣風(m/s)WSGust,最大陣風風向(360degree)WDGust,最大陣風風速時間(LST)WGustTime,降水量(mm)Precp,降水時數(hr)PrecpHour,10分鐘最大降水量(mm)PrecpMax10,10分鐘最大降水起始時間(LST)PrecpMax10Time,一小時最大降水量(mm)PrecpHrMax,一小時最大降水量起始時間(LST)PrecpHrMaxTime,日照時數(hr)SunShine,日照率(%)SunShineRate,全天空日射量(MJ/㎡)GloblRad,能見度(km)VisbMean,A型蒸發量(mm)EvapA
2012-08-14,1002.4,1005.4,1003.5,2012-08-14 07:57,1001.5,2012-08-14 14:55,29.4,32.7,2012-08-14 12:26,27.4,2012-08-14 05:41,26.0,82,69,2012-08-14 15:05,2.6,340.0,9.9,330.0,2012-08-14 14:30,0.0,0.0,0.0,,0.0,,7.3,56.6,21.76,16.3,
2012-08-15,1000.0,1003.0,1001.8,2012-08-15 00:01,998.5,2012-08-15 15:46,29.4,32.9,2012-08-15 14:00,27.1,2012-08-15 05:33,25.9,82,63,2012-08-15 12:51,1.7,170.0,6.8,200.0,2012-08-15 14:03,0.0,0.0,0.0,,0.0,,3.7,28.7,19.31,7.4,
2012-08-16,1001.7,1004.8,1006.0,2012-08-16 22:24,998.6,2012-08-16 02:29,28.9,31.1,2012-08-16 10:11,27.1,2012-08-16 12:21,26.1,85,73,2012-08-16 17:15,2.0,230.0,10.8,170.0,2012-08-16 17:09,41.0,1.8,17.0,2012-08-16 11:27,38.0,2012-08-16 11:20,0.3,2.3,7.62,9.8,
2012-08-17,1006.1,1009.2,1008.7,2012-08-17 21:12,1003.8,2012-08-17 03:59,28.7,33.3,2012-08-17 12:16,26.0,2012-08-17 18:55,25.2,82,65,2012-08-17 12:16,2.9,190.0,12.6,200.0,2012-08-17 12:42,4.5,3.9,1.5,2012-08-17 17:25,2.5,2012-08-17 17:10,7.1,55.3,21.56,16.8,
2012-08-18,1007.0,1010.0,1008.4,2012-08-18 22:55,1005.3,2012-08-18 14:27,27.9,31.9,2012-08-18 11:38,25.1,2012-08-18 19:09,25.2,86,68,2012-08-18 11:34,1.4,320.0,7.4,320.0,2012-08-18 14:20,38.0,1.7,11.5,2012-08-18 18:31,37.0,2012-08-18 18:11,3.0,23.4,18.33,9.9,
2012-08-19,1005.5,1008.6,1007.9,2012-08-19 00:01,1003.4,2012-08-19 15:49,28.2,31.8,2012-08-19 13:13,26.3,2012-08-19 05:16,25.9,88,72,2012-08-19 12:54,1.8,300.0,8.8,280.0,2012-08-19 16:04,0.5,0.8,0.5,2012-08-19 21:06,0.5,2012-08-19 21:06,5.1,39.8,19.36,14.0,
2012-08-20,1004.0,1007.0,1005.7,2012-08-20 00:01,1001.8,2012-08-20 15:40,27.9,31.8,2012-08-20 12:51,25.5,2012-08-20 18:29,26.2,88,75,2012-08-20 14:50,1.4,130.0,10.6,120.0,2012-08-20 16:49,0.5,0.3,0.5,2012-08-20 17:46,0.5,2012-08-20 16:56,6.1,47.7,17.44,15.6,
2012-08-21,1003.4,1006.5,1004.7,2012-08-21 00:01,1001.9,2012-08-21 16:12,28.7,33.1,2012-08-21 12:23,25.8,2012-08-21 20:23,24.0,74,x,,2.0,340.0,9.9,130.0,2012-08-21 19:51,0.0,0.0,0.0,,0.0,,10.3,80.7,26.96,11.1,
2012-08-22,1001.2,1004.3,1003.9,2012-08-22 00:02,999.3,2012-08-22 16:29,28.1,31.6,2012-08-22 13:13,25.8,2012-08-22 17:20,24.2,80,65,2012-08-22 11:03,1.5,130.0,10.3,10.0,2012-08-22 15:19,28.5,2.0,10.0,2012-08-22 13:20,14.5,2012-08-22 13:08,1.4,11.0,11.12,8.6,
2012-08-23,997.6,1000.7,1000.5,2012-08-23 00:01,993.9,2012-08-23 23:45,28.9,33.1,2012-08-23 11:36,26.1,2012-08-23 04:35,24.6,78,61,2012-08-23 11:32,3.1,10.0,13.3,330.0,2012-08-23 12:44,1.0,0.8,1.0,2012-08-23 17:42,1.0,2012-08-23 17:35,3.4,26.7,19.18,8.0,
2012-08-24,993.1,996.1,997.8,2012-08-24 23:52,990.4,2012-08-24 09:23,27.0,28.9,2012-08-24 13:15,25.1,2012-08-24 18:50,24.1,84,73,2012-08-24 22:36,4.4,360.0,18.4,130.0,2012-08-24 23:06,10.5,10.3,1.5,2012-08-24 18:31,3.0,2012-08-24 18:05,0.0,0.0,3.10,8.1,
2012-08-25,1001.0,1004.1,1003.8,2012-08-25 11:26,997.7,2012-08-25 00:36,26.1,29.0,2012-08-25 17:13,24.1,2012-08-25 06:56,21.9,79,60,2012-08-25 17:59,4.5,120.0,18.8,170.0,2012-08-25 04:26,57.0,9.6,4.5,2012-08-25 06:50,21.5,2012-08-25 06:31,0.0,0.0,7.39,8.6,
2012-08-26,999.6,1002.6,1001.6,2012-08-26 00:01,997.8,2012-08-26 16:45,28.1,33.0,2012-08-26 12:13,25.2,2012-08-26 05:28,21.8,70,48,2012-08-26 11:19,1.7,50.0,9.4,220.0,2012-08-26 14:00,0.5,0.3,0.5,2012-08-26 14:10,0.5,2012-08-26 14:10,2.6,20.5,18.02,9.1,
2012-08-27,996.5,999.6,998.5,2012-08-27 00:01,993.4,2012-08-27 23:54,28.0,34.0,2012-08-27 12:58,24.9,2012-08-27 19:57,22.3,72,47,2012-08-27 14:22,2.8,100.0,15.4,150.0,2012-08-27 17:17,22.0,4.1,13.5,2012-08-27 17:15,16.0,2012-08-27 17:15,1.3,10.3,16.66,10.9,
2012-08-28,999.7,1002.7,1005.4,2012-08-28 23:18,991.7,2012-08-28 02:13,28.2,29.7,2012-08-28 12:17,25.7,2012-08-28 00:01,24.1,79,72,2012-08-28 12:09,3.9,300.0,15.0,10.0,2012-08-28 03:09,6.0,3.8,1.0,2012-08-28 05:18,2.5,2012-08-28 06:20,0.0,0.0,8.18,5.0,
2012-08-29,1005.8,1008.8,1007.5,2012-08-29 09:37,1004.1,2012-08-29 03:22,28.3,31.6,2012-08-29 14:12,26.3,2012-08-29 08:48,25.2,83,x,,2.2,220.0,6.1,200.0,2012-08-29 15:46,0.0,0.0,0.0,,0.0,,2.8,22.2,13.33,4.6,
2012-08-30,1006.3,1009.4,1007.7,2012-08-30 10:26,1004.4,2012-08-30 14:58,28.6,32.2,2012-08-30 13:14,26.7,2012-08-30 05:33,25.5,84,70,2012-08-30 12:53,2.0,260.0,7.3,260.0,2012-08-30 13:21,T,0.3,-9.8,2012-08-30 20:50,-9.8,2012-08-30 20:50,9.0,71.6,25.17,8.5,
2012-08-31,1006.7,1009.8,1008.1,2012-08-31 22:25,1005.5,2012-08-31 15:44,27.1,31.3,2012-08-31 10:16,24.8,2012-08-31 18:39,23.8,83,x,,2.0,100.0,7.6,120.0,2012-08-31 14:31,19.5,6.5,5.0,2012-08-31 14:53,12.5,2012-08-31 14:20,2.6,20.7,9.05,10.8,
2012-09-01,1006.5,1009.6,1007.9,2012-09-01 21:47,1004.9,2012-09-01 14:47,27.6,32.4,2012-09-01 13:17,24.9,2012-09-01 05:44,23.1,77,58,2012-09-01 12:04,2.4,10.0,10.1,340.0,2012-09-01 14:47,0.6,1.1,0.3,2012-09-01 18:30,0.4,2012-09-01 18:30,7.2,57.5,23.21,11.9,
2012-09-02,1006.5,1009.6,1007.4,2012-09-02 00:01,1004.7,2012-09-02 15:08,27.4,31.6,2012-09-02 12:19,24.8,2012-09-02 03:42,22.1,73,59,2012-09-02 12:36,2.0,310.0,9.6,320.0,2012-09-02 13:19,0.5,1.2,0.5,2012-09-02 18:18,0.5,2012-09-02 17:28,7.8,62.4,23.44,13.4,
2012-09-03,1006.7,1009.8,1008.6,2012-09-03 21:47,1005.2,2012-09-03 15:33,28.3,31.9,2012-09-03 13:11,24.8,2012-09-03 06:23,22.1,69,58,2012-09-03 10:40,1.9,100.0,7.8,310.0,2012-09-03 12:58,0.0,0.0,0.0,,0.0,,7.6,60.9,22.55,13.3,
2012-09-04,1008.3,1011.4,1010.3,2012-09-04 22:25,1007.0,2012-09-04 16:04,29.0,33.4,2012-09-04 12:01,25.5,2012-09-04 05:36,22.8,70,51,2012-09-04 11:43,2.2,340.0,9.1,320.0,2012-09-04 14:28,0.0,0.0,0.0,,0.0,,8.5,68.2,22.96,11.4,
2012-09-05,1009.7,1012.8,1010.8,2012-09-05 22:10,1008.3,2012-09-05 14:54,29.6,32.9,2012-09-05 10:50,27.2,2012-09-05 04:52,24.4,74,56,2012-09-05 10:30,2.4,40.0,8.3,340.0,2012-09-05 12:12,0.0,0.0,0.0,,0.0,,7.2,57.9,23.26,4.9,
2012-09-06,1010.5,1013.5,1011.7,2012-09-06 23:29,1008.8,2012-09-06 17:26,29.9,33.2,2012-09-06 10:23,27.7,2012-09-06 02:44,24.3,73,53,2012-09-06 10:10,1.9,260.0,6.3,260.0,2012-09-06 13:43,0.0,0.0,0.0,,0.0,,9.5,76.5,25.56,9.3,
2012-09-07,1010.6,1013.7,1011.7,2012-09-07 22:01,1009.2,2012-09-07 14:56,29.5,32.6,2012-09-07 14:05,28.0,2012-09-07 23:32,24.3,74,58,2012-09-07 14:00,2.6,300.0,9.6,320.0,2012-09-07 14:06,0.0,0.0,0.0,,0.0,,5.9,47.6,22.08,12.1,
2012-09-08,1009.4,1012.4,1010.9,2012-09-08 00:01,1007.6,2012-09-08 15:15,29.5,32.7,2012-09-08 13:46,27.0,2012-09-08 04:13,23.5,71,60,2012-09-08 13:10,2.2,310.0,8.9,320.0,2012-09-08 13:09,0.0,0.0,0.0,,0.0,,8.0,64.7,22.62,11.4,
2012-09-09,1008.1,1011.1,1009.7,2012-09-09 08:17,1005.8,2012-09-09 16:25,29.6,32.7,2012-09-09 14:28,27.3,2012-09-09 06:57,23.9,72,58,2012-09-09 14:12,2.0,320.0,7.2,320.0,2012-09-09 12:08,0.0,0.0,0.0,,0.0,,6.9,55.9,21.28,10.5,
2012-09-10,1007.7,1010.7,1009.3,2012-09-10 08:39,1005.7,2012-09-10 15:36,30.0,33.7,2012-09-10 12:23,28.0,2012-09-10 23:59,23.7,70,49,2012-09-10 11:30,2.8,330.0,10.1,340.0,2012-09-10 12:55,4.0,0.5,2.5,2012-09-10 23:43,4.0,2012-09-10 23:30,8.8,71.4,25.93,10.3,
2012-09-11,1007.5,1010.5,1009.0,2012-09-11 10:07,1005.9,2012-09-11 15:13,29.5,32.7,2012-09-11 14:28,27.3,2012-09-11 00:26,23.7,72,53,2012-09-11 14:28,2.1,320.0,9.3,320.0,2012-09-11 15:09,1.0,0.5,0.7,2012-09-11 00:01,1.0,2012-09-11 00:01,8.1,65.9,22.61,8.6,
2012-09-12,1006.7,1009.7,1008.0,2012-09-12 00:01,1004.7,2012-09-12 15:05,29.2,32.4,2012-09-12 12:53,27.0,2012-09-12 06:14,23.4,72,56,2012-09-12 15:07,1.7,280.0,7.7,280.0,2012-09-12 14:08,0.0,0.0,0.0,,0.0,,9.3,75.8,24.76,9.6,
2012-09-13,1005.6,1008.6,1007.1,2012-09-13 08:41,1003.1,2012-09-13 16:29,29.7,33.3,2012-09-13 14:43,27.2,2012-09-13 05:21,23.3,69,52,2012-09-13 12:10,2.4,330.0,8.7,310.0,2012-09-13 14:17,0.0,0.0,0.0,,0.0,,10.2,83.2,24.92,15.4,
2012-09-14,1004.1,1007.2,1006.4,2012-09-14 00:01,1001.6,2012-09-14 16:09,29.0,33.5,2012-09-14 13:13,26.4,2012-09-14 23:58,22.9,70,55,2012-09-14 12:11,4.1,20.0,14.4,10.0,2012-09-14 15:58,0.0,0.0,0.0,,0.0,,7.1,58.1,18.56,5.9,
2012-09-15,1003.6,1006.7,1005.0,2012-09-15 08:55,1001.7,2012-09-15 14:42,27.9,33.4,2012-09-15 12:47,25.1,2012-09-15 23:57,21.6,69,53,2012-09-15 12:47,4.3,20.0,13.6,20.0,2012-09-15 17:33,0.0,0.0,0.0,,0.0,,6.6,54.1,20.50,9.3,
2012-09-16,1004.9,1008.0,1007.4,2012-09-16 22:06,1003.4,2012-09-16 13:45,27.1,32.1,2012-09-16 13:04,24.1,2012-09-16 06:18,19.9,65,50,2012-09-16 12:47,4.7,10.0,12.4,20.0,2012-09-16 17:38,0.0,0.0,0.0,,0.0,,9.2,75.5,24.63,9.0,
2012-09-17,1007.3,1010.3,1008.6,2012-09-17 09:00,1005.8,2012-09-17 14:29,26.9,32.2,2012-09-17 12:42,22.9,2012-09-17 04:14,17.6,58,37,2012-09-17 11:37,3.6,20.0,10.5,10.0,2012-09-17 09:20,0.0,0.0,0.0,,0.0,,10.9,89.6,26.17,7.1,
2012-09-18,1007.0,1010.1,1008.4,2012-09-18 23:02,1005.7,2012-09-18 14:29,27.5,31.7,2012-09-18 14:40,23.8,2012-09-18 05:47,18.2,58,40,2012-09-18 12:04,1.7,10.0,7.2,320.0,2012-09-18 13:40,0.0,0.0,0.0,,0.0,,9.4,77.4,24.03,5.0,
2012-09-19,1008.0,1011.1,1009.7,2012-09-19 23:03,1006.7,2012-09-19 02:54,28.1,30.8,2012-09-19 11:31,25.8,2012-09-19 05:03,18.6,57,45,2012-09-19 13:29,1.8,20.0,7.0,10.0,2012-09-19 19:17,0.0,0.0,0.0,,0.0,,0.6,5.0,12.89,4.6,
2012-09-20,1009.0,1012.0,1010.3,2012-09-20 10:02,1007.4,2012-09-20 14:29,28.5,34.2,2012-09-20 13:11,25.7,2012-09-20 05:48,20.4,62,40,2012-09-20 13:10,2.9,20.0,8.8,320.0,2012-09-20 14:18,0.0,0.0,0.0,,0.0,,3.1,25.6,18.66,4.9,
2012-09-21,1008.3,1011.3,1009.5,2012-09-21 00:02,1006.8,2012-09-21 14:37,28.8,32.7,2012-09-21 14:29,25.2,2012-09-21 05:17,21.9,68,48,2012-09-21 15:38,1.9,20.0,7.3,270.0,2012-09-21 11:13,0.0,0.0,0.0,,0.0,,10.2,84.5,23.04,4.5,
2012-09-22,1006.6,1009.6,1008.8,2012-09-22 00:01,1004.1,2012-09-22 14:27,29.4,34.2,2012-09-22 13:55,26.0,2012-09-22 05:57,22.5,67,47,2012-09-22 11:34,2.0,330.0,7.7,320.0,2012-09-22 13:34,0.0,0.0,0.0,,0.0,,8.2,68.1,23.47,6.1,
2012-09-23,1004.8,1007.8,1006.0,2012-09-23 08:30,1003.0,2012-09-23 15:08,29.4,33.7,2012-09-23 12:31,27.0,2012-09-23 06:19,22.8,69,52,2012-09-23 11:03,2.6,20.0,9.3,360.0,2012-09-23 16:19,0.0,0.0,0.0,,0.0,,8.5,70.7,22.15,10.1,
2012-09-24,1004.1,1007.2,1005.5,2012-09-24 21:36,1001.8,2012-09-24 14:44,28.2,33.1,2012-09-24 13:33,25.0,2012-09-24 18:04,23.6,77,60,2012-09-24 13:33,2.1,20.0,8.9,310.0,2012-09-24 15:23,12.5,0.6,9.5,2012-09-24 17:25,12.5,2012-09-24 16:48,4.6,38.3,19.09,4.3,
2012-09-25,1004.8,1007.8,1006.4,2012-09-25 21:53,1003.2,2012-09-25 03:16,28.6,32.0,2012-09-25 13:55,25.4,2012-09-25 06:26,22.8,72,59,2012-09-25 14:50,1.7,330.0,6.8,320.0,2012-09-25 12:30,0.0,0.0,0.0,,0.0,,6.5,54.3,20.01,5.4,
2012-09-26,1004.7,1007.7,1006.0,2012-09-26 07:38,1003.1,2012-09-26 14:25,28.7,32.2,2012-09-26 13:58,26.1,2012-09-26 03:56,22.8,70,59,2012-09-26 14:39,2.4,330.0,8.3,340.0,2012-09-26 14:01,0.0,0.0,0.0,,0.0,,6.1,51.0,17.51,5.3,
2012-09-27,1002.1,1005.2,1005.1,2012-09-27 08:21,999.7,2012-09-27 16:19,28.8,33.1,2012-09-27 14:30,26.0,2012-09-27 06:12,22.6,70,54,2012-09-27 14:30,2.9,10.0,9.4,320.0,2012-09-27 15:46,0.0,0.0,0.0,,0.0,,7.9,66.2,22.37,6.6,
2012-09-28,1000.4,1003.4,1003.6,2012-09-28 23:23,998.3,2012-09-28 13:19,26.8,30.4,2012-09-28 14:01,24.9,2012-09-28 23:56,20.3,68,57,2012-09-28 14:01,7.3,20.0,19.3,10.0,2012-09-28 19:59,0.0,0.0,0.0,,0.0,,2.8,23.5,16.39,8.4,
2012-09-29,1006.2,1009.3,1009.1,2012-09-29 22:18,1003.2,2012-09-29 02:50,26.4,31.2,2012-09-29 11:19,23.5,2012-09-29 23:38,17.2,57,44,2012-09-29 18:37,4.6,20.0,17.8,360.0,2012-09-29 00:12,0.0,0.0,0.0,,0.0,,3.5,29.4,14.50,8.5,
2012-09-30,1009.4,1012.5,1011.1,2012-09-30 21:10,1008.1,2012-09-30 01:05,26.1,30.8,2012-09-30 13:48,23.0,2012-09-30 04:07,17.7,60,48,2012-09-30 10:53,1.6,20.0,6.0,310.0,2012-09-30 14:48,0.0,0.0,0.0,,0.0,,7.3,61.5,20.78,6.0,
2012-10-01,1010.5,1013.6,1011.6,2012-10-01 09:07,1008.9,2012-10-01 14:59,26.3,30.5,2012-10-01 12:45,23.2,2012-10-01 03:39,18.8,64,54,2012-10-01 12:55,1.8,300.0,8.3,260.0,2012-10-01 13:57,0.0,0.0,0.0,,0.0,,9.8,82.7,23.59,5.6,
2012-10-02,1009.4,1012.5,1011.3,2012-10-02 00:01,1007.1,2012-10-02 14:41,26.0,31.0,2012-10-02 12:28,22.2,2012-10-02 06:47,18.4,63,47,2012-10-02 11:31,2.7,10.0,8.9,330.0,2012-10-02 14:13,0.0,0.0,0.0,,0.0,,10.3,87.1,22.96,6.8,
2012-10-03,1006.6,1009.7,1008.5,2012-10-03 00:01,1004.2,2012-10-03 16:02,25.0,30.5,2012-10-03 12:27,20.6,2012-10-03 06:15,18.2,67,50,2012-10-03 12:10,3.4,30.0,9.9,310.0,2012-10-03 14:54,0.0,0.0,0.0,,0.0,,10.1,85.6,23.27,5.4,
2012-10-04,1006.9,1010.0,1009.2,2012-10-04 23:30,1005.0,2012-10-04 14:13,25.3,30.3,2012-10-04 13:24,21.5,2012-10-04 03:52,18.2,65,49,2012-10-04 13:09,2.1,20.0,10.0,310.0,2012-10-04 15:00,0.0,0.0,0.0,,0.0,,7.7,65.4,19.41,7.4,
2012-10-05,1009.9,1013.0,1011.8,2012-10-05 22:38,1008.6,2012-10-05 02:54,26.2,29.9,2012-10-05 11:56,22.8,2012-10-05 04:15,18.9,65,48,2012-10-05 15:44,1.7,260.0,6.7,250.0,2012-10-05 13:55,0.0,0.0,0.0,,0.0,,10.2,86.8,23.63,6.1,
2012-10-06,1011.5,1014.6,1012.7,2012-10-06 08:27,1010.2,2012-10-06 14:24,26.9,31.2,2012-10-06 13:46,24.2,2012-10-06 23:54,20.2,67,51,2012-10-06 13:46,2.5,20.0,10.5,20.0,2012-10-06 17:25,0.0,0.0,0.0,,0.0,,7.3,62.2,19.25,7.3,
2012-10-07,1010.6,1013.7,1012.3,2012-10-07 00:01,1008.9,2012-10-07 15:24,26.0,30.6,2012-10-07 13:18,22.5,2012-10-07 05:32,19.9,70,53,2012-10-07 13:31,2.8,20.0,8.4,10.0,2012-10-07 15:25,0.0,0.0,0.0,,0.0,,5.9,50.4,20.07,6.1,
2012-10-08,1008.9,1012.0,1010.6,2012-10-08 08:13,1006.7,2012-10-08 15:02,26.0,30.1,2012-10-08 11:20,23.3,2012-10-08 05:42,19.0,65,57,2012-10-08 11:20,2.8,30.0,9.4,10.0,2012-10-08 14:58,0.0,0.0,0.0,,0.0,,3.3,28.2,12.86,6.3,
2012-10-09,1007.7,1010.8,1009.3,2012-10-09 08:40,1005.5,2012-10-09 14:39,25.4,30.1,2012-10-09 13:29,22.8,2012-10-09 04:46,18.7,67,52,2012-10-09 13:20,3.5,10.0,11.1,10.0,2012-10-09 19:25,0.0,0.0,0.0,,0.0,,1.9,16.3,14.40,5.9,
2012-10-10,1007.0,1010.1,1008.9,2012-10-10 08:19,1005.0,2012-10-10 14:31,25.4,30.4,2012-10-10 12:51,22.0,2012-10-10 05:40,18.5,67,47,2012-10-10 12:50,4.0,20.0,12.3,20.0,2012-10-10 13:31,0.0,0.0,0.0,,0.0,,8.6,73.9,20.73,7.1,
2012-10-11,1006.7,1009.8,1008.3,2012-10-11 08:03,1004.6,2012-10-11 14:38,25.4,31.2,2012-10-11 14:04,21.5,2012-10-11 04:51,18.0,64,50,2012-10-11 12:34,3.4,30.0,10.1,20.0,2012-10-11 17:46,0.0,0.0,0.0,,0.0,,8.6,74.0,21.75,5.9,
2012-10-12,1007.1,1010.2,1008.7,2012-10-12 08:24,1005.0,2012-10-12 14:47,24.9,30.7,2012-10-12 13:46,21.0,2012-10-12 06:17,16.8,62,45,2012-10-12 13:23,3.6,20.0,10.1,360.0,2012-10-12 18:10,0.0,0.0,0.0,,0.0,,9.7,83.6,21.99,7.4,
2012-10-13,1007.7,1010.8,1009.3,2012-10-13 20:44,1005.7,2012-10-13 15:03,25.1,30.9,2012-10-13 12:45,21.0,2012-10-13 04:45,18.1,66,48,2012-10-13 12:47,2.9,30.0,8.3,340.0,2012-10-13 15:39,0.0,0.0,0.0,,0.0,,7.6,65.6,20.93,8.9,
2012-10-14,1009.0,1012.1,1010.7,2012-10-14 21:14,1007.0,2012-10-14 14:23,25.4,31.4,2012-10-14 13:18,21.6,2012-10-14 05:25,19.4,71,47,2012-10-14 12:46,3.2,20.0,10.0,20.0,2012-10-14 18:14,0.0,0.0,0.0,,0.0,,9.4,81.3,21.18,7.6,
2012-10-15,1010.4,1013.5,1012.2,2012-10-15 09:06,1008.3,2012-10-15 14:46,25.7,31.6,2012-10-15 13:35,22.1,2012-10-15 06:00,19.3,69,49,2012-10-15 13:16,3.5,10.0,11.4,360.0,2012-10-15 15:31,0.0,0.0,0.0,,0.0,,7.7,66.8,19.77,6.6,
2012-10-16,1009.3,1012.4,1011.3,2012-10-16 08:27,1006.9,2012-10-16 15:40,25.2,30.1,2012-10-16 12:24,21.8,2012-10-16 03:24,18.9,68,53,2012-10-16 13:38,3.6,10.0,9.3,10.0,2012-10-16 20:22,0.0,0.0,0.0,,0.0,,7.9,68.6,20.53,5.1,
2012-10-17,1008.9,1012.0,1011.3,2012-10-17 22:47,1006.6,2012-10-17 14:55,25.0,30.5,2012-10-17 14:28,21.6,2012-10-17 05:56,18.7,69,51,2012-10-17 12:24,4.4,10.0,12.6,10.0,2012-10-17 17:41,0.0,0.0,0.0,,0.0,,6.6,57.4,18.63,5.3,
2012-10-18,1012.5,1015.6,1014.8,2012-10-18 21:35,1010.2,2012-10-18 03:14,23.8,29.5,2012-10-18 12:40,20.9,2012-10-18 05:09,15.7,62,43,2012-10-18 13:24,3.6,10.0,9.4,40.0,2012-10-18 05:27,0.0,0.0,0.0,,0.0,,2.3,20.1,14.31,4.5,
2012-10-19,1014.3,1017.4,1015.7,2012-10-19 08:45,1012.5,2012-10-19 15:18,24.0,28.1,2012-10-19 11:49,20.0,2012-10-19 04:19,16.4,63,38,2012-10-19 15:45,1.7,30.0,7.0,260.0,2012-10-19 15:27,0.0,0.0,0.0,,0.0,,10.2,89.1,22.38,5.1,
2012-10-20,1014.4,1017.5,1016.1,2012-10-20 08:18,1012.4,2012-10-20 14:46,24.9,29.0,2012-10-20 12:09,22.4,2012-10-20 05:35,18.2,67,54,2012-10-20 12:09,2.0,140.0,8.2,320.0,2012-10-20 13:26,0.0,0.0,0.0,,0.0,,7.7,67.4,18.11,5.3,
2012-10-21,1014.4,1017.5,1016.2,2012-10-21 08:40,1012.9,2012-10-21 14:43,25.3,29.7,2012-10-21 12:24,22.4,2012-10-21 04:33,18.5,67,42,2012-10-21 12:23,1.6,320.0,8.0,330.0,2012-10-21 15:24,0.0,0.0,0.0,,0.0,,9.0,78.9,20.18,6.6,
2012-10-22,1012.8,1015.9,1014.7,2012-10-22 08:52,1010.8,2012-10-22 14:45,26.0,30.7,2012-10-22 13:00,21.8,2012-10-22 05:56,18.1,63,42,2012-10-22 11:52,2.5,20.0,9.9,340.0,2012-10-22 13:47,0.0,0.0,0.0,,0.0,,10.2,89.6,21.24,6.0,
2012-10-23,1011.6,1014.7,1012.9,2012-10-23 07:45,1009.6,2012-10-23 14:59,25.5,30.7,2012-10-23 12:22,22.1,2012-10-23 05:57,19.6,71,48,2012-10-23 12:10,2.5,30.0,9.2,330.0,2012-10-23 14:37,0.0,0.0,0.0,,0.0,,9.4,82.7,20.24,5.3,
2012-10-24,1011.6,1014.7,1013.0,2012-10-24 07:44,1009.8,2012-10-24 14:27,25.9,29.9,2012-10-24 10:30,23.0,2012-10-24 06:22,20.1,71,55,2012-10-24 12:36,1.9,10.0,6.1,260.0,2012-10-24 14:44,0.0,0.0,0.0,,0.0,,9.9,87.2,20.61,4.6,
2012-10-25,1011.6,1014.7,1013.4,2012-10-25 08:09,1010.2,2012-10-25 15:18,26.4,30.3,2012-10-25 12:50,23.3,2012-10-25 06:06,21.0,73,58,2012-10-25 12:42,1.9,20.0,6.7,330.0,2012-10-25 14:55,0.0,0.0,0.0,,0.0,,7.5,66.2,18.50,3.6,
2012-10-26,1011.3,1014.4,1013.0,2012-10-26 21:58,1009.8,2012-10-26 14:31,27.2,30.5,2012-10-26 11:33,24.9,2012-10-26 04:47,22.0,74,62,2012-10-26 12:46,1.5,310.0,6.9,360.0,2012-10-26 17:21,0.0,0.0,0.0,,0.0,,5.5,48.6,16.50,3.9,
2012-10-27,1012.5,1015.6,1013.9,2012-10-27 09:24,1011.0,2012-10-27 14:17,26.9,30.0,2012-10-27 11:56,25.1,2012-10-27 06:08,22.7,78,66,2012-10-27 12:12,1.8,20.0,5.9,330.0,2012-10-27 12:59,0.0,0.0,0.0,,0.0,,0.1,0.9,10.59,5.0,
2012-10-28,1013.0,1016.1,1014.1,2012-10-28 08:27,1011.7,2012-10-28 14:31,27.3,30.5,2012-10-28 12:01,25.5,2012-10-28 05:26,22.9,77,65,2012-10-28 09:39,1.6,260.0,7.0,310.0,2012-10-28 15:23,0.0,0.0,0.0,,0.0,,3.4,30.2,15.71,3.5,
2012-10-29,1011.6,1014.7,1013.7,2012-10-29 08:55,1009.7,2012-10-29 15:11,26.9,29.9,2012-10-29 12:17,25.0,2012-10-29 23:59,22.4,77,66,2012-10-29 14:39,2.2,30.0,7.5,330.0,2012-10-29 15:35,0.0,0.0,0.0,,0.0,,3.1,27.6,12.31,3.5,
2012-10-30,1009.3,1012.4,1011.2,2012-10-30 00:01,1007.8,2012-10-30 15:49,26.0,30.1,2012-10-30 12:26,24.0,2012-10-30 06:03,21.1,75,62,2012-10-30 12:25,2.9,20.0,9.5,20.0,2012-10-30 16:36,0.0,0.0,0.0,,0.0,,3.1,27.6,15.01,3.6,
2012-10-31,1010.4,1013.5,1012.4,2012-10-31 22:27,1008.6,2012-10-31 03:57,22.4,24.4,2012-10-31 11:05,20.3,2012-10-31 23:10,18.6,79,68,2012-10-31 11:01,4.7,10.0,12.2,20.0,2012-10-31 10:06,2.5,3.9,0.2,2012-10-31 15:58,1.0,2012-10-31 16:01,0.0,0.0,5.48,8.3,
2012-11-01,1011.9,1015.1,1013.4,2012-11-01 08:46,1010.3,2012-11-01 14:37,22.3,26.3,2012-11-01 13:22,19.2,2012-11-01 06:05,16.6,71,58,2012-11-01 15:12,3.4,20.0,8.7,20.0,2012-11-01 04:26,0.0,0.0,0.0,,0.0,,2.7,24.1,14.37,4.1,
